A,B,C,D,E,F,G
7.367431217,2.599562602,2.710538627,-10.4132708,8.197378043,7.9229164,-8.305757938
-6.657944232,-4.495012356,-5.383329756,2.813024186,5.845882519,-5.917332847,-1.256721204
6.865838354,3.069012949,4.935009262,-10.08401606,9.271533016,6.097736576,-7.172650983
-2.433524082,8.581990949,5.91259357,0.803689055,-7.6005973,-4.100145969,-9.876319112
-3.635965092,7.820361122,4.782821931,3.705684683,-4.648327045,-6.242058492,-8.337483282
-7.124315687,-5.506057374,-4.161750637,-0.899331844,4.939749727,-5.661214801,0.125393166
-2.968854395,7.93444368,4.026291231,2.169410625,-6.333840478,-9.051680998,-8.846440958
-3.395168357,6.164256019,5.184461237,4.027363525,-6.731806452,-8.296378453,-9.48110414
-6.445237332,-6.736188047,-4.731893073,1.219125665,-1.64740103,-5.612068988,2.788118019
-5.861606266,-4.232660284,-4.621378495,0.563890383,-0.306916463,-3.224139807,1.909242584
-6.162268273,-3.199843953,-1.263018327,-0.5936354,4.813942743,-5.078874868,0.402686344
-6.84429223,-6.563385167,-1.789269707,-2.150905329,6.562691989,-5.105006359,0.614581366
-9.064732098,-5.462569052,-1.865102246,-1.187884609,7.525592093,-5.574081246,0.815284433
-9.102236273,-3.428923316,-1.733138818,-3.118347503,6.468755982,-7.430597999,-1.685316588
5.527540181,2.260175391,3.90684357,-10.69791948,7.716820152,6.640492029,-4.777380895
7.136295594,3.054957751,5.615291793,-10.06827476,8.676627961,6.787708848,-4.92171892
-1.727170235,8.102668826,4.61996044,1.725289565,-7.307945449,-6.890574722,-9.972498902
-6.585212698,-6.476505169,-3.123182021,-0.724918552,5.358569913,-7.833434661,1.042716147
8.119953282,3.686286515,3.836593629,-8.728679327,8.416177546,5.96212042,-5.36825137
-1.418335952,8.551346616,4.489938117,0.540017869,-7.404289598,-6.386454746,-7.542264695
8.612654751,2.6787068,3.681926561,-7.958991597,7.550086931,6.127086159,-6.961699991
7.414647783,2.129999684,5.159669212,-8.944641361,11.47554048,8.855321796,-5.673568204
7.935679722,1.123426424,1.207628071,-10.11141442,8.531626489,6.997865085,-2.467494073
8.02194805,2.482497916,4.168436472,-10.22450856,9.799335305,8.503840173,-4.733289181
-8.093380326,-4.610064119,-1.997339862,-1.010632326,4.749187215,-5.465829529,0.956178484
-2.366148853,9.863898117,5.33273642,2.555741003,-7.679567698,-8.78811173,-9.231380514
-7.263718886,-4.514540872,-1.354002159,-0.955428017,4.084971563,-6.639538179,-1.293711258
6.842948502,0.147408171,3.004035766,-11.56914659,9.359873208,7.467618787,-4.646443268
-7.758337856,-3.670334738,-2.925040264,0.503119408,5.499468781,-5.152117577,-0.792930196
-3.125972985,7.666290344,4.034198836,1.941127313,-8.060599675,-8.031790702,-6.727031423
8.639344756,2.66904417,4.244316398,-9.114973439,9.368393261,7.173437499,-6.089284483
-2.400637917,8.981056138,4.431761979,1.844632173,-8.761476237,-7.428834501,-8.745482855
-6.139820959,-6.451327473,-2.782732031,1.742625356,-0.20650938,-4.422503693,1.233581334
-6.41745772,-3.854784282,-2.628740401,-1.621684488,5.589947486,-7.086057061,0.244549762
8.634128828,3.193402207,2.90488622,-8.299107063,9.080038542,7.249585831,-6.659433118
-2.131985748,10.57981016,4.574128575,1.417970157,-4.998470122,-8.328123494,-11.03713371
-3.033717889,9.503660689,3.417751027,2.686168114,-7.119952589,-7.254930401,-8.127367788
-1.828981518,10.20679364,2.861291252,2.29282151,-7.383807022,-6.961632266,-8.490651273
-6.658604778,-3.762851337,-2.746017248,-0.269044347,4.591187054,-8.355490429,1.446606439
-2.300814815,6.97255126,4.392701454,1.291185436,-7.881247201,-7.161209886,-7.04064123
-7.117170977,-5.405182982,-2.97894827,-0.448626085,6.315188736,-6.41668658,3.018579196
-6.971937697,-5.925367665,-5.426248689,1.5504817,-2.832311371,-4.396251688,2.481512344
-5.6168158,-6.996495291,-5.503658277,1.004623494,-0.018842844,-4.837655275,1.433745036
-2.822255654,9.013577534,3.389471102,2.57768501,-5.997294129,-7.332199926,-9.308369904
-5.822449672,-5.34668963,-5.313512215,1.81137593,0.334263867,-3.765265628,1.199009313
4.073189439,4.134389562,4.375984475,-10.51295413,9.850821073,6.838186852,-5.132284391
-8.124137099,-6.617005319,-4.387656034,0.5748227,-1.965974026,-4.926440587,2.856714586
-1.81527439,9.730875468,2.909616106,3.307055429,-4.382212065,-6.834103207,-9.479442017
-5.485286658,-8.073626423,-4.769464791,0.263752675,-1.383777153,-4.84550777,3.149081565
7.186533338,0.880358416,4.221356813,-11.21343137,9.481108896,6.233936538,-4.251264821
-7.118060491,-5.210743643,-2.607209409,-1.90141296,4.827737953,-6.40900804,0.729786026
6.07837234,3.379919868,4.017869967,-9.169795555,8.901545991,7.571897643,-5.347123768
-5.644317275,-7.410570574,-3.655100625,1.395334286,-2.835482496,-1.661773728,3.427943827
-5.875882981,-7.067440469,-2.917734203,0.286636002,-1.69192315,-3.282412828,2.148225754
-1.651298798,9.567855659,4.382578836,3.055281997,-7.008661306,-7.731771768,-9.597298456
-7.021614149,-6.576005365,-4.663429796,0.074864601,-2.571064656,-4.290206018,0.734256183
5.641455632,3.338399687,3.206369268,-9.913823527,10.71940817,5.034951361,-4.260953277
-7.374443724,-3.281863812,-0.711800511,-0.727801425,5.422393999,-4.954968173,1.681341934
-6.028079335,-6.820686848,-2.241411387,1.961440436,-0.72803308,-5.354413369,1.564839022
-6.673645651,-7.732155032,-4.874762453,1.355249025,-1.059287141,-2.54114271,1.937862744
7.213158156,1.826706998,5.570497522,-9.039183439,8.868204112,6.224376898,-6.2558043
7.933032812,3.939588203,4.990549996,-10.33015328,9.016425847,7.237288996,-5.315711583
7.865725922,1.684422459,4.163683178,-9.862953863,8.940978504,5.959741018,-5.285527683
-7.021609465,-7.349400866,-4.028752068,-0.515868327,-1.350406315,-3.821010629,3.09011835
-4.441261681,-5.468279892,-5.238749533,1.140513304,-2.345047693,-4.167985394,2.161343491
-6.062532279,-7.128041308,-4.79430834,0.360084031,-0.55945991,-3.531683195,1.375645165
-6.778514458,-5.918561024,-3.31795477,1.854266316,-2.455645602,-4.61457253,1.059415225
-1.61881446,9.589491144,5.140544558,2.022943371,-6.872564033,-7.540430733,-8.139499336
-6.952193181,-5.936198271,-4.643105008,0.140207279,0.766197787,-6.020841081,1.482023899
-5.478030073,-7.862040732,-5.650465844,-0.780742367,-1.394574437,-3.500252795,-0.73897458
-2.776838714,9.861056903,2.512651416,1.874075384,-7.482447847,-6.447846643,-8.368283569
-8.107284303,-4.819454077,-4.688431226,-0.014310312,-2.063876793,-3.228480014,2.057259542
-3.110324176,10.18020265,2.973115429,0.478413537,-6.743029796,-6.854724315,-9.554901245
-7.593852332,-6.509544475,-2.434200461,-0.116418732,4.352413024,-7.229581941,-1.413611063
-6.600979863,-4.494911148,-2.053744154,-1.990227646,5.03827707,-6.227707385,0.156821731
-6.463358048,-6.155422776,-1.842989283,-0.486544567,5.446017277,-7.487154019,-0.511778777
7.812653472,2.077470873,4.160843074,-8.391682993,10.91431322,5.141299871,-5.743196635
-6.438080886,-6.944643978,-3.411742929,0.194210919,-1.547712849,-5.026640588,3.158749193
-5.649934504,-5.908586421,-4.076984404,0.550667374,-0.927635953,-3.508022758,0.718062731
-7.400660077,-5.346190737,-1.636518779,-0.525092296,5.584228922,-7.577576562,-0.460171511
6.976658928,2.880673467,4.526632596,-9.297026448,10.19343129,4.597800408,-5.443148963
6.99412646,3.840578939,4.353643805,-9.908479622,8.857911515,5.715904346,-6.380972773
-4.925471934,-6.263035163,-3.625343945,0.773208228,-0.251891645,-4.785637889,2.925343003
-7.060681634,-4.651561632,-3.717362924,-0.388759551,5.621269141,-7.574074729,-1.790458198
-8.063051109,-3.048909133,-2.06683104,-1.192357261,5.84566724,-7.314645934,-0.46908869
-3.275520148,8.749740229,5.005638822,0.031601883,-9.2645327,-6.533992264,-8.346313476
-6.082428431,-7.215353909,-3.85691078,1.803467,-1.510253616,-5.210222359,0.648413726
-2.673347036,10.2162178,4.648667279,2.031033731,-7.145219824,-6.195659116,-9.259526573
-3.401985139,9.527900592,4.674592585,0.004665471,-6.224651607,-6.069310948,-9.832190431
-6.45821856,-5.090682281,-2.64465923,-0.546163405,4.647180361,-5.247387734,-0.533120029
8.595422461,2.300282675,3.313977665,-9.543757949,8.032082962,7.70681353,-5.671373452
7.553165971,0.704023943,4.660365957,-9.313849936,9.421582168,7.676047604,-6.960992609
-5.499274131,-4.351890398,-2.738531858,0.815356911,5.349934415,-6.660551966,1.100196992
6.315089895,0.49255128,5.698848287,-8.174199723,6.910740285,6.190629787,-4.089025732
-2.201898102,9.827148247,5.269507678,1.144174673,-7.439808231,-6.132815988,-8.227957491
-6.734692607,-7.275379627,-3.770527507,1.368297925,-1.748152653,-4.465800188,5.059058144
8.098148551,2.328260259,5.457449227,-9.012081394,8.389715616,4.925806787,-5.441956087
-7.485996743,-4.33886284,-3.248603346,-1.240414304,5.2101433,-6.988918168,1.141102274
-7.896401193,-3.935349283,-3.508243528,-3.549662281,8.660210861,-5.81692448,-0.304324271
-2.730167223,9.628452828,5.397386546,1.442668536,-7.455445432,-7.15516129,-11.14024892
6.992283607,2.301540336,2.451276455,-8.551138642,10.03077984,5.40598123,-8.022295059
7.170439182,2.439629537,4.685681736,-7.417857935,9.862664513,7.79898962,-5.68712354
-1.606920449,8.106529948,6.15916276,2.483961772,-5.849046606,-7.537944147,-7.98380253
-6.535962325,-4.284093464,-1.598204526,-1.610097733,4.998026696,-6.850662081,0.852310743
-5.817889992,-5.935632263,-2.934591882,1.012156277,-0.502548157,-4.014030146,1.982932071
-7.166535123,-3.637576597,-2.937112553,-0.362194367,5.618117477,-4.9951561,1.007669281
6.288924956,2.672967864,4.587362523,-10.65897652,8.613876073,7.337348791,-5.987725322
-5.293808974,-7.409076629,-3.251772092,0.513906356,-1.088306241,-3.217084481,0.954501201
-7.604799929,-6.904384827,-2.658933796,0.637006675,-2.509939747,-4.994369641,2.940551417
-6.907901675,-5.284060746,-2.684670784,-0.843201994,0.171684258,-3.810705423,2.520327845
6.76839776,-0.13473649,3.347246879,-10.15838545,10.58889666,6.845490558,-5.408772842
-2.218300565,7.018754348,3.518635096,2.902579669,-7.01176378,-7.403840896,-10.19690177
6.44616718,3.708307185,6.573091748,-9.445023442,8.641416676,8.124306947,-7.199974893
-0.971265705,7.891741322,3.722376015,2.990831151,-6.60813188,-6.328633318,-8.49773854
-6.470098534,-4.535785722,-2.493806723,-0.815221447,5.555348823,-5.836021079,1.541131742
5.985848729,2.634471853,4.730740879,-9.51664156,9.155821585,7.611063395,-6.73895082
8.086481172,0.503878249,5.813365893,-9.063165455,10.75791526,7.523092985,-5.764827901
-8.323078037,-5.621559084,-2.094170599,-0.486416006,6.464348439,-4.724918915,1.059163563
-6.546200428,-6.01340895,-2.352406356,0.01698191,-1.66577859,-4.001106193,2.008739468
-6.462587815,-3.800410932,-1.670894327,-1.10691318,7.306076419,-5.658444473,-0.204228655
-7.688286566,-5.868771323,-4.271456459,1.069821626,-2.032014005,-2.759506556,3.238122737
-7.759976393,-3.700409467,-3.801456135,-1.862773097,5.650994126,-6.633037688,0.619922342
5.836148469,2.109505227,5.408755207,-9.452818742,10.93951819,7.982851002,-4.975482739
7.035820027,1.772527623,4.689990758,-8.712097535,10.38849659,7.094561956,-7.553988488
-7.591373737,-4.341272547,-2.433938808,0.085835329,4.611934075,-5.902947835,-2.223137268
-5.907532256,-7.135440764,-1.16192563,0.573701854,-1.938320584,-2.763320821,1.767987277
6.586621563,1.966403768,4.08286076,-9.381632486,9.268899586,6.515225086,-6.529911839
7.82015753,2.657400246,4.561621161,-11.60237339,8.531312458,6.619164026,-5.265999592
-6.545909357,-5.627858573,-5.677682252,-0.005087231,-2.634092959,-4.550201046,2.708869634
-2.567627742,9.840689446,3.573846665,1.921627475,-4.967621722,-5.716049441,-7.489148708
-5.447121828,-6.830373885,-3.718303214,0.613156347,-1.969727915,-4.10167641,3.23977931
-2.299663393,7.922660956,4.873726862,3.0086131,-7.715689343,-5.455613772,-8.930033781
-7.679294044,-3.361857862,-3.123948449,0.22036968,6.2616186,-7.006614818,0.144315433
-6.98153273,-5.486629498,-4.801117709,-1.260639225,-3.32819419,-5.645797331,3.598596097
5.890482511,4.21393849,2.979884977,-9.368180927,7.657496437,6.249782277,-5.331248965
-6.833545841,-6.01140339,-5.735814634,0.266038529,0.956254138,-5.261526882,3.522558391
7.086989663,0.806456252,2.813024043,-8.040999131,9.569236536,6.782531654,-7.449534022
-3.988393641,9.153937802,4.704903467,2.78645009,-7.723481069,-8.623782196,-8.681504741
-6.019366951,-5.708310276,-2.331437595,0.823895484,-1.483754727,-4.993942002,4.259270457
-2.94258719,10.76748093,4.274726223,1.132676698,-6.192388741,-7.315899323,-9.679777271
-3.062846928,7.816408236,6.604603969,2.008433236,-7.579352699,-6.666129683,-8.950655806
8.318938106,2.597862161,3.866395366,-10.0511664,9.71101928,7.222619926,-4.355373479
-1.574877712,7.64740743,4.415113434,0.803056658,-8.681607629,-6.338646865,-8.079172596
-6.607817694,-4.823573705,-2.498493833,1.34606556,-0.824274943,-2.520782448,4.154905896
-7.438461574,-3.484557355,-3.327239806,-1.28163328,5.428753936,-5.865781863,0.800771547
-2.934953228,9.464781852,4.378120546,2.529111136,-8.784571645,-7.313983056,-7.116172659
-7.612363236,-4.855141438,-2.692844163,-0.816230835,5.06796193,-4.393443573,1.015291547
-7.996606591,-4.133449517,-3.807982259,-0.694988145,4.865769275,-5.078229745,-0.225551853
-6.694535942,-4.056414013,-2.291250683,-1.69699057,4.567249038,-6.892395971,-0.247629373
7.969606157,2.723555874,4.88452188,-9.742118892,9.717024087,5.563679138,-4.48441013
-4.307412362,6.79071196,4.121809817,1.672189372,-7.511064219,-5.636703796,-7.610297547
6.984853862,3.488742626,2.752235758,-11.12090835,9.667503233,7.79834018,-7.327559504
-6.914181503,-6.462105336,-3.898714212,-0.402802261,-0.730419765,-4.545844911,1.395173544
-6.314783976,-5.190013266,-2.786609363,0.606009136,0.647809792,-4.280237562,2.098490271
-2.494014681,8.039479552,5.285466548,1.992550922,-9.199942789,-6.097479767,-8.862560591
-7.915546501,-4.058391977,-3.041644177,-0.716200409,5.283749515,-6.683335092,0.483960981
-6.359726799,-6.08766875,-3.878140763,0.068018084,-1.018051096,-3.709270066,1.471923227
-2.953490883,9.391586621,5.396867453,1.05100436,-6.010021271,-5.524471734,-8.424892853
-5.862825887,-4.13305926,-1.850402195,-0.786950238,7.173110595,-6.079086422,-1.112800572
-7.006654653,-7.558470383,-4.100960751,0.434443199,-2.269751909,-2.07925592,1.758361513
5.809108853,2.571000711,4.078938037,-11.29351772,8.563367133,6.985454244,-6.296239733
-8.275384291,-5.122014285,-0.991977481,-0.159329674,6.686659456,-5.222782877,0.145400406
6.569224783,0.357174939,2.159711388,-9.738778256,8.735032453,6.856713317,-5.620620114
-6.082186627,-3.799799353,-1.002741146,-2.908152507,6.614186316,-6.267661692,-0.068832227
-6.208528637,-5.564685175,-3.201726115,1.282757992,-2.220640448,-5.272368993,1.848488648
-5.975673314,-4.954543224,-3.536801171,2.208658362,-2.98101943,-3.827130948,2.520381487
-1.979393445,10.45585475,2.168234336,1.176274428,-6.302555064,-7.083154979,-8.467181883
-1.738332429,7.535699882,5.783632879,2.311666091,-7.294915105,-6.247327727,-6.567634899
-1.234769196,8.842612474,5.738363712,2.330831051,-6.815121218,-5.973565436,-8.766075708
6.675053715,-0.134145142,3.790194185,-8.607160399,9.011267597,8.386837801,-5.324249838
7.909044448,0.350967967,4.532505294,-10.32328522,8.551798737,8.392956,-5.966988034
-2.933433956,8.4444532,4.969387572,0.455995987,-6.129048024,-7.296303998,-9.968397096
6.710311023,1.69768056,4.399183284,-9.485231893,9.422177062,5.898225994,-6.052767198
7.939917206,1.622242801,4.106350106,-10.49062727,9.065157268,6.282218937,-6.388523156
-2.450213401,9.461158629,4.297329635,2.143633455,-7.842359756,-7.086720873,-8.228111587
-2.568851935,7.31262027,3.830154,2.160970022,-7.666801261,-6.676750133,-8.156584348
0.089625277,7.290224317,5.33370229,3.13969802,-5.98828329,-7.08446532,-9.128769239
-5.625383144,-4.111640503,-3.352611069,-0.365780752,5.89850952,-6.865628337,-0.374114058
7.344113093,2.324092166,3.648958165,-10.74294706,8.517590583,7.413040432,-3.780693013
-5.033048984,-6.480792599,-4.00331001,2.272773451,-0.484893635,-3.601335914,4.19518951
-6.015279552,-7.052278658,-5.358008895,1.279655893,-1.928294778,-3.532181777,2.626923053
6.992712396,2.902786695,4.494509991,-9.903588302,9.629715815,7.963900876,-6.322847863
-6.328759422,-8.129053471,-2.168095996,-0.034882126,-1.763856917,-3.919632944,2.862134691
-6.004946196,-6.740409321,-4.709238847,0.421655578,-2.338746464,-3.146539754,0.42871584
6.937028025,1.20863566,3.391785147,-9.268251923,8.082758777,7.64372151,-6.28706243
-7.295587069,-7.201520838,-3.260054869,-0.908009775,-1.562285797,-2.847916951,2.52965634
-5.726062234,-3.379312278,-1.578856182,-0.014293257,4.494396256,-5.646832253,1.13334972
-6.671010722,-4.832987465,-3.188547202,-1.690758679,7.488549019,-6.624010668,0.336240986
-4.747428856,6.893585976,4.033013658,2.43085627,-9.627132034,-7.379839769,-9.364575613
8.49371525,2.017259365,3.718232863,-11.11392504,9.950321628,5.86844821,-5.635700167
8.315376616,1.847589197,2.915111262,-10.41480149,8.531223587,6.691877301,-4.685749935
8.080165381,1.163455957,3.07929342,-10.76700125,9.750235656,6.958010536,-6.437263817
-3.588933944,6.992487488,4.538598118,1.374732103,-7.846215082,-6.948233018,-8.474357126
7.722527675,3.729849124,5.078158029,-9.040783584,10.12378722,8.088806857,-4.677590992
-1.695992436,8.735323198,4.360118668,2.76354158,-6.539575897,-6.309496596,-7.870143096
6.487335801,1.8408942,5.109272332,-10.97132792,7.305019021,8.156935666,-5.241802531
-2.768239769,8.817936279,4.568277577,1.935947447,-6.151997648,-6.828163707,-8.105687679
-5.516389448,-6.554303954,-4.570139629,-0.972893016,-0.377921146,-4.16302712,2.447930253
-6.278703022,-6.646973413,-3.848976309,0.400357961,-3.018066083,-2.622936822,2.482842912
7.43867523,0.710563543,3.575166506,-8.962834114,7.793392732,6.818255891,-5.372881136
-3.498802443,8.888499208,4.695603749,3.067361202,-8.572091821,-5.350559274,-8.996335655
-5.801789628,-5.284208234,-3.549994508,1.32001267,-2.234152187,-4.666827613,3.58353849
8.290479561,2.566924809,4.610885072,-8.667284274,8.918478146,6.2162153,-3.56748717
7.539828327,2.138865892,4.90772915,-8.68751894,10.09222965,4.542846615,-4.559069638
-6.785212508,-7.879750264,-3.023576684,-1.264823293,-2.43231785,-5.798123767,2.444179172
-2.794073116,8.758106376,4.39838139,1.911405484,-6.400185673,-6.005592519,-9.488092983
-6.98456077,-3.691868812,-2.167070633,1.317372737,5.508626416,-6.170571545,-0.952204419
7.465502829,2.336023418,2.676846764,-8.980042948,10.74413205,6.47420487,-4.393049656
-6.902730193,-5.825631331,-4.368313034,0.558193662,-0.386055572,-4.779158289,1.064646287
8.26902022,1.942903853,4.446486298,-9.894705541,10.29692382,6.041042836,-5.888819026
-1.298523071,8.414646133,5.051831835,2.82476073,-7.78930763,-7.331412458,-9.856239247
-6.478317696,-6.634951624,-4.460708921,2.366843257,-1.006509349,-3.625665974,2.399673518
8.145633763,2.162767211,3.036929876,-9.507185531,8.548779574,6.800069037,-6.612295103
